SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,12,43,Florida,Glades County,2,9,742,441,301
50,12,43,Florida,Glades County,2,10,617,344,273
50,12,43,Florida,Glades County,2,11,602,314,288
50,12,43,Florida,Glades County,2,12,678,329,349
50,12,43,Florida,Glades County,2,13,692,355,337
50,12,43,Florida,Glades County,2,14,682,381,301
50,12,43,Florida,Glades County,2,15,577,293,284
50,12,43,Florida,Glades County,2,16,374,202,172
50,12,43,Florida,Glades County,2,17,215,91,124
50,12,43,Florida,Glades County,2,18,142,62,80
50,12,43,Florida,Glades County,3,0,10585,5808,4777
50,12,43,Florida,Glades County,3,1,619,332,287
50,12,43,Florida,Glades County,3,2,654,333,321
50,12,43,Florida,Glades County,3,3,653,340,313
50,12,43,Florida,Glades County,3,4,641,327,314
50,12,43,Florida,Glades County,3,5,572,362,210
50,12,43,Florida,Glades County,3,6,689,450,239
50,12,43,Florida,Glades County,3,7,714,412,302
50,12,43,Florida,Glades County,3,8,709,432,277
50,12,43,Florida,Glades County,3,9,743,441,302
50,12,43,Florida,Glades County,3,10,619,346,273
50,12,43,Florida,Glades County,3,11,604,315,289
50,12,43,Florida,Glades County,3,12,680,330,350
50,12,43,Florida,Glades County,3,13,691,355,336
50,12,43,Florida,Glades County,3,14,681,381,300
50,12,43,Florida,Glades County,3,15,578,294,284
50,12,43,Florida,Glades County,3,16,376,203,173
50,12,43,Florida,Glades County,3,17,218,92,126
50,12,43,Florida,Glades County,3,18,144,63,81
50,12,43,Florida,Glades County,4,0,10761,5882,4879
50,12,43,Florida,Glades County,4,1,647,350,297
50,12,43,Florida,Glades County,4,2,620,314,306
50,12,43,Florida,Glades County,4,3,687,357,330
50,12,43,Florida,Glades County,4,4,637,331,306
50,12,43,Florida,Glades County,4,5,622,385,237
50,12,43,Florida,Glades County,4,6,689,446,243
50,12,43,Florida,Glades County,4,7,709,415,294
50,12,43,Florida,Glades County,4,8,677,413,264
50,12,43,Florida,Glades County,4,9,782,451,331
50,12,43,Florida,Glades County,4,10,657,363,294
50,12,43,Florida,Glades County,4,11,607,327,280
50,12,43,Florida,Glades County,4,12,681,323,358
50,12,43,Florida,Glades County,4,13,680,341,339
50,12,43,Florida,Glades County,4,14,681,371,310
50,12,43,Florida,Glades County,4,15,614,320,294
50,12,43,Florida,Glades County,4,16,382,214,168
50,12,43,Florida,Glades County,4,17,241,103,138
50,12,43,Florida,Glades County,4,18,148,58,90
50,12,43,Florida,Glades County,5,0,10912,5974,4938
50,12,43,Florida,Glades County,5,1,622,349,273
50,12,43,Florida,Glades County,5,2,610,300,310
50,12,43,Florida,Glades County,5,3,662,349,313
50,12,43,Florida,Glades County,5,4,630,326,304
50,12,43,Florida,Glades County,5,5,676,412,264
50,12,43,Florida,Glades County,5,6,678,433,245
50,12,43,Florida,Glades County,5,7,702,433,269
50,12,43,Florida,Glades County,5,8,708,422,286
50,12,43,Florida,Glades County,5,9,748,446,302
50,12,43,Florida,Glades County,5,10,693,379,314
50,12,43,Florida,Glades County,5,11,595,322,273
50,12,43,Florida,Glades County,5,12,699,334,365
50,12,43,Florida,Glades County,5,13,707,350,357
50,12,43,Florida,Glades County,5,14,702,375,327
50,12,43,Florida,Glades County,5,15,630,330,300
50,12,43,Florida,Glades County,5,16,425,234,191
50,12,43,Florida,Glades County,5,17,258,115,143
50,12,43,Florida,Glades County,5,18,167,65,102
50,12,43,Florida,Glades County,6,0,10946,6019,4927
50,12,43,Florida,Glades County,6,1,539,294,245
50,12,43,Florida,Glades County,6,2,651,332,319
50,12,43,Florida,Glades County,6,3,681,352,329
50,12,43,Florida,Glades County,6,4,601,316,285
50,12,43,Florida,Glades County,6,5,677,414,263
50,12,43,Florida,Glades County,6,6,697,447,250
50,12,43,Florida,Glades County,6,7,703,452,251
50,12,43,Florida,Glades County,6,8,731,432,299
50,12,43,Florida,Glades County,6,9,759,459,300
50,12,43,Florida,Glades County,6,10,693,385,308
50,12,43,Florida,Glades County,6,11,606,320,286
50,12,43,Florida,Glades County,6,12,679,326,353
50,12,43,Florida,Glades County,6,13,735,364,371
50,12,43,Florida,Glades County,6,14,683,354,329
50,12,43,Florida,Glades County,6,15,628,348,280
50,12,43,Florida,Glades County,6,16,428,225,203
50,12,43,Florida,Glades County,6,17,276,126,150
50,12,43,Florida,Glades County,6,18,179,73,106
50,12,43,Florida,Glades County,7,0,11123,6103,5020
50,12,43,Florida,Glades County,7,1,505,271,234
50,12,43,Florida,Glades County,7,2,689,352,337
50,12,43,Florida,Glades County,7,3,670,350,320
50,12,43,Florida,Glades County,7,4,619,319,300
50,12,43,Florida,Glades County,7,5,711,432,279
50,12,43,Florida,Glades County,7,6,739,478,261
50,12,43,Florida,Glades County,7,7,699,434,265
50,12,43,Florida,Glades County,7,8,743,445,298
50,12,43,Florida,Glades County,7,9,748,451,297
50,12,43,Florida,Glades County,7,10,698,388,310
50,12,43,Florida,Glades County,7,11,633,341,292
50,12,43,Florida,Glades County,7,12,669,321,348
50,12,43,Florida,Glades County,7,13,746,365,381
50,12,43,Florida,Glades County,7,14,669,346,323
50,12,43,Florida,Glades County,7,15,645,356,289
50,12,43,Florida,Glades County,7,16,459,234,225
50,12,43,Florida,Glades County,7,17,295,138,157
50,12,43,Florida,Glades County,7,18,186,82,104
50,12,43,Florida,Glades County,8,0,11270,6180,5090
50,12,43,Florida,Glades County,8,1,440,231,209
50,12,43,Florida,Glades County,8,2,750,395,355
50,12,43,Florida,Glades County,8,3,693,355,338
50,12,43,Florida,Glades County,8,4,631,337,294
50,12,43,Florida,Glades County,8,5,700,410,290
50,12,43,Florida,Glades County,8,6,742,488,254
50,12,43,Florida,Glades County,8,7,706,453,253
50,12,43,Florida,Glades County,8,8,751,431,320
50,12,43,Florida,Glades County,8,9,775,476,299
50,12,43,Florida,Glades County,8,10,724,398,326
50,12,43,Florida,Glades County,8,11,662,356,306
50,12,43,Florida,Glades County,8,12,670,333,337
50,12,43,Florida,Glades County,8,13,720,339,381
50,12,43,Florida,Glades County,8,14,692,346,346
50,12,43,Florida,Glades County,8,15,610,336,274
50,12,43,Florida,Glades County,8,16,503,254,249
50,12,43,Florida,Glades County,8,17,286,152,134
50,12,43,Florida,Glades County,8,18,215,90,125
50,12,43,Florida,Glades County,9,0,11093,6082,5011
50,12,43,Florida,Glades County,9,1,408,213,195
50,12,43,Florida,Glades County,9,2,692,370,322
50,12,43,Florida,Glades County,9,3,677,346,331
50,12,43,Florida,Glades County,9,4,654,346,308
50,12,43,Florida,Glades County,9,5,659,397,262
50,12,43,Florida,Glades County,9,6,756,491,265
50,12,43,Florida,Glades County,9,7,695,443,252
50,12,43,Florida,Glades County,9,8,738,433,305
50,12,43,Florida,Glades County,9,9,741,456,285
50,12,43,Florida,Glades County,9,10,737,396,341
50,12,43,Florida,Glades County,9,11,679,362,317
50,12,43,Florida,Glades County,9,12,658,339,319
50,12,43,Florida,Glades County,9,13,760,354,406
50,12,43,Florida,Glades County,9,14,652,320,332
50,12,43,Florida,Glades County,9,15,582,309,273
50,12,43,Florida,Glades County,9,16,504,260,244
50,12,43,Florida,Glades County,9,17,273,152,121
50,12,43,Florida,Glades County,9,18,228,95,133
50,12,43,Florida,Glades County,10,0,10967,6010,4957
50,12,43,Florida,Glades County,10,1,442,218,224
50,12,43,Florida,Glades County,10,2,624,348,276
50,12,43,Florida,Glades County,10,3,631,312,319
50,12,43,Florida,Glades County,10,4,648,346,302
50,12,43,Florida,Glades County,10,5,641,391,250
50,12,43,Florida,Glades County,10,6,827,525,302
50,12,43,Florida,Glades County,10,7,641,408,233
50,12,43,Florida,Glades County,10,8,695,427,268
50,12,43,Florida,Glades County,10,9,756,455,301
50,12,43,Florida,Glades County,10,10,700,385,315
50,12,43,Florida,Glades County,10,11,690,364,326
50,12,43,Florida,Glades County,10,12,645,329,316
50,12,43,Florida,Glades County,10,13,742,350,392
50,12,43,Florida,Glades County,10,14,656,319,337
50,12,43,Florida,Glades County,10,15,583,303,280
50,12,43,Florida,Glades County,10,16,497,260,237
50,12,43,Florida,Glades County,10,17,305,165,140
50,12,43,Florida,Glades County,10,18,244,105,139
50,12,43,Florida,Glades County,11,0,11072,6179,4893
50,12,43,Florida,Glades County,11,1,458,233,225
50,12,43,Florida,Glades County,11,2,478,260,218
50,12,43,Florida,Glades County,11,3,673,346,327
50,12,43,Florida,Glades County,11,4,659,346,313
50,12,43,Florida,Glades County,11,5,660,411,249
50,12,43,Florida,Glades County,11,6,841,558,283
50,12,43,Florida,Glades County,11,7,731,474,257
50,12,43,Florida,Glades County,11,8,703,461,242
50,12,43,Florida,Glades County,11,9,766,473,293
50,12,43,Florida,Glades County,11,10,699,397,302
50,12,43,Florida,Glades County,11,11,703,383,320
50,12,43,Florida,Glades County,11,12,637,319,318
50,12,43,Florida,Glades County,11,13,722,342,380
50,12,43,Florida,Glades County,11,14,679,329,350
50,12,43,Florida,Glades County,11,15,569,285,284
50,12,43,Florida,Glades County,11,16,503,276,227
50,12,43,Florida,Glades County,11,17,322,167,155
50,12,43,Florida,Glades County,11,18,269,119,150
50,12,43,Florida,Glades County,12,0,10950,6125,4825
50,12,43,Florida,Glades County,12,1,456,236,220
50,12,43,Florida,Glades County,12,2,434,232,202
50,12,43,Florida,Glades County,12,3,654,338,316
50,12,43,Florida,Glades County,12,4,624,329,295
50,12,43,Florida,Glades County,12,5,697,425,272
50,12,43,Florida,Glades County,12,6,832,554,278
50,12,43,Florida,Glades County,12,7,743,490,253
50,12,43,Florida,Glades County,12,8,663,426,237
50,12,43,Florida,Glades County,12,9,749,472,277
50,12,43,Florida,Glades County,12,10,677,385,292
50,12,43,Florida,Glades County,12,11,701,378,323
50,12,43,Florida,Glades County,12,12,638,330,308
50,12,43,Florida,Glades County,12,13,695,331,364
50,12,43,Florida,Glades County,12,14,692,334,358
50,12,43,Florida,Glades County,12,15,564,281,283
50,12,43,Florida,Glades County,12,16,505,279,226
50,12,43,Florida,Glades County,12,17,338,169,169
50,12,43,Florida,Glades County,12,18,288,136,152
50,12,45,Florida,Gulf County,1,0,13332,7119,6213
50,12,45,Florida,Gulf County,1,1,674,360,314
50,12,45,Florida,Gulf County,1,2,807,424,383
50,12,45,Florida,Gulf County,1,3,870,427,443
50,12,45,Florida,Gulf County,1,4,818,442,376
50,12,45,Florida,Gulf County,1,5,628,344,284
50,12,45,Florida,Gulf County,1,6,826,527,299
50,12,45,Florida,Gulf County,1,7,861,511,350
50,12,45,Florida,Gulf County,1,8,1120,676,444
50,12,45,Florida,Gulf County,1,9,1110,643,467
50,12,45,Florida,Gulf County,1,10,984,523,461
50,12,45,Florida,Gulf County,1,11,903,470,433
50,12,45,Florida,Gulf County,1,12,812,410,402
50,12,45,Florida,Gulf County,1,13,761,363,398
50,12,45,Florida,Gulf County,1,14,689,362,327
50,12,45,Florida,Gulf County,1,15,593,286,307
50,12,45,Florida,Gulf County,1,16,419,178,241
50,12,45,Florida,Gulf County,1,17,257,107,150
50,12,45,Florida,Gulf County,1,18,200,66,134
50,12,45,Florida,Gulf County,2,0,14559,8345,6214
50,12,45,Florida,Gulf County,2,1,674,360,314
50,12,45,Florida,Gulf County,2,2,807,424,383
50,12,45,Florida,Gulf County,2,3,870,427,443
50,12,45,Florida,Gulf County,2,4,826,450,376
50,12,45,Florida,Gulf County,2,5,765,481,284
50,12,45,Florida,Gulf County,2,6,1070,770,300
50,12,45,Florida,Gulf County,2,7,1081,730,351
50,12,45,Florida,Gulf County,2,8,1343,899,444
50,12,45,Florida,Gulf County,2,9,1275,808,467
50,12,45,Florida,Gulf County,2,10,1106,645,461
50,12,45,Florida,Gulf County,2,11,953,520,433
50,12,45,Florida,Gulf County,2,12,840,438,402
50,12,45,Florida,Gulf County,2,13,782,384,398
50,12,45,Florida,Gulf County,2,14,693,367,326
50,12,45,Florida,Gulf County,2,15,596,289,307
50,12,45,Florida,Gulf County,2,16,419,178,241
50,12,45,Florida,Gulf County,2,17,258,108,150
50,12,45,Florida,Gulf County,2,18,201,67,134
50,12,45,Florida,Gulf County,3,0,14587,8360,6227
50,12,45,Florida,Gulf County,3,1,674,360,314
50,12,45,Florida,Gulf County,3,2,803,422,381
50,12,45,Florida,Gulf County,3,3,870,427,443
50,12,45,Florida,Gulf County,3,4,828,451,377
50,12,45,Florida,Gulf County,3,5,773,486,287
50,12,45,Florida,Gulf County,3,6,1068,771,297
50,12,45,Florida,Gulf County,3,7,1082,731,351
50,12,45,Florida,Gulf County,3,8,1338,896,442
50,12,45,Florida,Gulf County,3,9,1273,807,466
50,12,45,Florida,Gulf County,3,10,1111,647,464
50,12,45,Florida,Gulf County,3,11,960,523,437
50,12,45,Florida,Gulf County,3,12,844,440,404
50,12,45,Florida,Gulf County,3,13,783,384,399
50,12,45,Florida,Gulf County,3,14,694,368,326
50,12,45,Florida,Gulf County,3,15,597,290,307
50,12,45,Florida,Gulf County,3,16,423,179,244
50,12,45,Florida,Gulf County,3,17,262,110,152
50,12,45,Florida,Gulf County,3,18,204,68,136
50,12,45,Florida,Gulf County,4,0,14889,8700,6189
50,12,45,Florida,Gulf County,4,1,647,340,307
50,12,45,Florida,Gulf County,4,2,743,400,343
50,12,45,Florida,Gulf County,4,3,870,412,458
50,12,45,Florida,Gulf County,4,4,826,463,363
50,12,45,Florida,Gulf County,4,5,812,527,285
50,12,45,Florida,Gulf County,4,6,1132,845,287
50,12,45,Florida,Gulf County,4,7,1101,768,333
50,12,45,Florida,Gulf County,4,8,1356,945,411
50,12,45,Florida,Gulf County,4,9,1357,879,478
50,12,45,Florida,Gulf County,4,10,1139,688,451
50,12,45,Florida,Gulf County,4,11,1023,547,476
50,12,45,Florida,Gulf County,4,12,831,444,387
50,12,45,Florida,Gulf County,4,13,836,412,424
50,12,45,Florida,Gulf County,4,14,724,384,340
50,12,45,Florida,Gulf County,4,15,565,271,294
50,12,45,Florida,Gulf County,4,16,455,194,261
50,12,45,Florida,Gulf County,4,17,255,104,151
50,12,45,Florida,Gulf County,4,18,217,77,140
50,12,45,Florida,Gulf County,5,0,14880,8654,6226
50,12,45,Florida,Gulf County,5,1,627,323,304
50,12,45,Florida,Gulf County,5,2,753,415,338
50,12,45,Florida,Gulf County,5,3,847,398,449
50,12,45,Florida,Gulf County,5,4,853,468,385
50,12,45,Florida,Gulf County,5,5,853,556,297
50,12,45,Florida,Gulf County,5,6,1070,804,266
50,12,45,Florida,Gulf County,5,7,1100,770,330
50,12,45,Florida,Gulf County,5,8,1326,910,416
50,12,45,Florida,Gulf County,5,9,1331,854,477
50,12,45,Florida,Gulf County,5,10,1140,691,449
50,12,45,Florida,Gulf County,5,11,1034,562,472
50,12,45,Florida,Gulf County,5,12,875,455,420
50,12,45,Florida,Gulf County,5,13,820,399,421
50,12,45,Florida,Gulf County,5,14,723,386,337
50,12,45,Florida,Gulf County,5,15,551,257,294
50,12,45,Florida,Gulf County,5,16,474,208,266
50,12,45,Florida,Gulf County,5,17,279,118,161
50,12,45,Florida,Gulf County,5,18,224,80,144
50,12,45,Florida,Gulf County,6,0,15210,8931,6279
50,12,45,Florida,Gulf County,6,1,626,319,307
50,12,45,Florida,Gulf County,6,2,712,390,322
50,12,45,Florida,Gulf County,6,3,869,422,447
50,12,45,Florida,Gulf County,6,4,841,452,389
50,12,45,Florida,Gulf County,6,5,924,613,311
50,12,45,Florida,Gulf County,6,6,1078,831,247
50,12,45,Florida,Gulf County,6,7,1134,811,323
50,12,45,Florida,Gulf County,6,8,1336,936,400
50,12,45,Florida,Gulf County,6,9,1375,887,488
50,12,45,Florida,Gulf County,6,10,1201,732,469
50,12,45,Florida,Gulf County,6,11,1042,567,475
50,12,45,Florida,Gulf County,6,12,944,499,445
50,12,45,Florida,Gulf County,6,13,820,399,421
50,12,45,Florida,Gulf County,6,14,699,351,348
50,12,45,Florida,Gulf County,6,15,595,290,305
50,12,45,Florida,Gulf County,6,16,501,232,269
50,12,45,Florida,Gulf County,6,17,271,110,161
50,12,45,Florida,Gulf County,6,18,242,90,152
50,12,45,Florida,Gulf County,7,0,15364,9060,6304
50,12,45,Florida,Gulf County,7,1,622,310,312
50,12,45,Florida,Gulf County,7,2,682,368,314
50,12,45,Florida,Gulf County,7,3,878,436,442
50,12,45,Florida,Gulf County,7,4,845,442,403
50,12,45,Florida,Gulf County,7,5,994,667,327
50,12,45,Florida,Gulf County,7,6,1135,869,266
50,12,45,Florida,Gulf County,7,7,1158,838,320
50,12,45,Florida,Gulf County,7,8,1271,906,365
50,12,45,Florida,Gulf County,7,9,1379,905,474
50,12,45,Florida,Gulf County,7,10,1242,757,485
50,12,45,Florida,Gulf County,7,11,1023,549,474
50,12,45,Florida,Gulf County,7,12,983,518,465
50,12,45,Florida,Gulf County,7,13,837,421,416
50,12,45,Florida,Gulf County,7,14,690,335,355
50,12,45,Florida,Gulf County,7,15,619,305,314
50,12,45,Florida,Gulf County,7,16,472,225,247
50,12,45,Florida,Gulf County,7,17,290,118,172
50,12,45,Florida,Gulf County,7,18,244,91,153
50,12,45,Florida,Gulf County,8,0,15658,9287,6371
50,12,45,Florida,Gulf County,8,1,619,303,316
50,12,45,Florida,Gulf County,8,2,720,382,338
50,12,45,Florida,Gulf County,8,3,831,435,396
50,12,45,Florida,Gulf County,8,4,848,425,423
50,12,45,Florida,Gulf County,8,5,1048,723,325
50,12,45,Florida,Gulf County,8,6,1227,911,316
50,12,45,Florida,Gulf County,8,7,1189,876,313
50,12,45,Florida,Gulf County,8,8,1317,941,376
50,12,45,Florida,Gulf County,8,9,1409,938,471
50,12,45,Florida,Gulf County,8,10,1261,770,491
50,12,45,Florida,Gulf County,8,11,1052,567,485
50,12,45,Florida,Gulf County,8,12,1025,538,487
50,12,45,Florida,Gulf County,8,13,792,407,385
50,12,45,Florida,Gulf County,8,14,710,336,374
50,12,45,Florida,Gulf County,8,15,591,300,291
50,12,45,Florida,Gulf County,8,16,476,224,252
50,12,45,Florida,Gulf County,8,17,299,116,183
50,12,45,Florida,Gulf County,8,18,244,95,149
50,12,45,Florida,Gulf County,9,0,15713,9292,6421
50,12,45,Florida,Gulf County,9,1,624,310,314
50,12,45,Florida,Gulf County,9,2,726,376,350
50,12,45,Florida,Gulf County,9,3,823,440,383
50,12,45,Florida,Gulf County,9,4,849,417,432
50,12,45,Florida,Gulf County,9,5,993,700,293
50,12,45,Florida,Gulf County,9,6,1277,932,345
50,12,45,Florida,Gulf County,9,7,1202,880,322
50,12,45,Florida,Gulf County,9,8,1282,911,371
50,12,45,Florida,Gulf County,9,9,1350,904,446
50,12,45,Florida,Gulf County,9,10,1287,781,506
50,12,45,Florida,Gulf County,9,11,1071,584,487
50,12,45,Florida,Gulf County,9,12,1053,540,513
50,12,45,Florida,Gulf County,9,13,811,420,391
50,12,45,Florida,Gulf County,9,14,720,339,381
50,12,45,Florida,Gulf County,9,15,602,313,289
50,12,45,Florida,Gulf County,9,16,462,207,255
50,12,45,Florida,Gulf County,9,17,320,135,185
50,12,45,Florida,Gulf County,9,18,261,103,158
50,12,45,Florida,Gulf County,10,0,15763,9365,6398
50,12,45,Florida,Gulf County,10,1,662,329,333
50,12,45,Florida,Gulf County,10,2,676,342,334
50,12,45,Florida,Gulf County,10,3,777,426,351
50,12,45,Florida,Gulf County,10,4,828,403,425
50,12,45,Florida,Gulf County,10,5,1050,724,326
50,12,45,Florida,Gulf County,10,6,1311,975,336
50,12,45,Florida,Gulf County,10,7,1198,884,314
50,12,45,Florida,Gulf County,10,8,1281,927,354
50,12,45,Florida,Gulf County,10,9,1327,889,438
50,12,45,Florida,Gulf County,10,10,1293,780,513
50,12,45,Florida,Gulf County,10,11,1058,589,469
50,12,45,Florida,Gulf County,10,12,1063,553,510
50,12,45,Florida,Gulf County,10,13,861,439,422
50,12,45,Florida,Gulf County,10,14,719,337,382
50,12,45,Florida,Gulf County,10,15,601,316,285
50,12,45,Florida,Gulf County,10,16,458,202,256
50,12,45,Florida,Gulf County,10,17,330,140,190
50,12,45,Florida,Gulf County,10,18,270,110,160
50,12,45,Florida,Gulf County,11,0,15683,9314,6369
50,12,45,Florida,Gulf County,11,1,627,308,319
50,12,45,Florida,Gulf County,11,2,661,334,327
50,12,45,Florida,Gulf County,11,3,740,402,338
50,12,45,Florida,Gulf County,11,4,835,420,415
50,12,45,Florida,Gulf County,11,5,1019,698,321
50,12,45,Florida,Gulf County,11,6,1346,998,348
50,12,45,Florida,Gulf County,11,7,1143,854,289
50,12,45,Florida,Gulf County,11,8,1276,930,346
50,12,45,Florida,Gulf County,11,9,1285,867,418
50,12,45,Florida,Gulf County,11,10,1281,767,514
50,12,45,Florida,Gulf County,11,11,1081,600,481
50,12,45,Florida,Gulf County,11,12,1049,543,506
50,12,45,Florida,Gulf County,11,13,923,478,445
50,12,45,Florida,Gulf County,11,14,704,329,375
50,12,45,Florida,Gulf County,11,15,603,295,308
50,12,45,Florida,Gulf County,11,16,484,225,259
50,12,45,Florida,Gulf County,11,17,366,164,202
50,12,45,Florida,Gulf County,11,18,260,102,158
50,12,45,Florida,Gulf County,12,0,15755,9453,6302
50,12,45,Florida,Gulf County,12,1,638,319,319
50,12,45,Florida,Gulf County,12,2,603,299,304
50,12,45,Florida,Gulf County,12,3,714,381,333
50,12,45,Florida,Gulf County,12,4,851,441,410
50,12,45,Florida,Gulf County,12,5,1008,690,318
50,12,45,Florida,Gulf County,12,6,1425,1075,350
50,12,45,Florida,Gulf County,12,7,1175,889,286
50,12,45,Florida,Gulf County,12,8,1292,959,333
50,12,45,Florida,Gulf County,12,9,1257,860,397
50,12,45,Florida,Gulf County,12,10,1274,782,492
50,12,45,Florida,Gulf County,12,11,1104,616,488
50,12,45,Florida,Gulf County,12,12,1010,512,498
50,12,45,Florida,Gulf County,12,13,955,492,463
50,12,45,Florida,Gulf County,12,14,723,353,370
50,12,45,Florida,Gulf County,12,15,579,269,310
50,12,45,Florida,Gulf County,12,16,513,244,269
50,12,45,Florida,Gulf County,12,17,344,155,189
50,12,45,Florida,Gulf County,12,18,290,117,173
50,12,47,Florida,Hamilton County,1,0,13327,7657,5670
50,12,47,Florida,Hamilton County,1,1,840,435,405
50,12,47,Florida,Hamilton County,1,2,821,407,414
50,12,47,Florida,Hamilton County,1,3,888,449,439
50,12,47,Florida,Hamilton County,1,4,920,523,397
50,12,47,Florida,Hamilton County,1,5,1101,775,326
50,12,47,Florida,Hamilton County,1,6,1002,648,354
50,12,47,Florida,Hamilton County,1,7,1077,687,390
50,12,47,Florida,Hamilton County,1,8,1099,717,382
50,12,47,Florida,Hamilton County,1,9,1054,652,402
50,12,47,Florida,Hamilton County,1,10,1000,585,415
50,12,47,Florida,Hamilton County,1,11,845,471,374
50,12,47,Florida,Hamilton County,1,12,642,368,274
50,12,47,Florida,Hamilton County,1,13,548,280,268
50,12,47,Florida,Hamilton County,1,14,488,244,244
50,12,47,Florida,Hamilton County,1,15,366,176,190
50,12,47,Florida,Hamilton County,1,16,272,120,152
50,12,47,Florida,Hamilton County,1,17,193,80,113
50,12,47,Florida,Hamilton County,1,18,171,40,131
50,12,47,Florida,Hamilton County,2,0,13327,7657,5670
50,12,47,Florida,Hamilton County,2,1,840,435,405
50,12,47,Florida,Hamilton County,2,2,821,407,414
50,12,47,Florida,Hamilton County,2,3,888,449,439
50,12,47,Florida,Hamilton County,2,4,920,523,397
50,12,47,Florida,Hamilton County,2,5,1101,775,326
50,12,47,Florida,Hamilton County,2,6,1002,648,354
50,12,47,Florida,Hamilton County,2,7,1077,687,390
50,12,47,Florida,Hamilton County,2,8,1099,717,382
50,12,47,Florida,Hamilton County,2,9,1054,652,402
50,12,47,Florida,Hamilton County,2,10,1000,585,415
50,12,47,Florida,Hamilton County,2,11,845,471,374
50,12,47,Florida,Hamilton County,2,12,642,368,274
50,12,47,Florida,Hamilton County,2,13,548,280,268
50,12,47,Florida,Hamilton County,2,14,488,244,244
50,12,47,Florida,Hamilton County,2,15,366,176,190
50,12,47,Florida,Hamilton County,2,16,272,120,152
50,12,47,Florida,Hamilton County,2,17,193,80,113
50,12,47,Florida,Hamilton County,2,18,171,40,131
50,12,47,Florida,Hamilton County,3,0,13325,7656,5669
50,12,47,Florida,Hamilton County,3,1,837,433,404
50,12,47,Florida,Hamilton County,3,2,818,405,413
50,12,47,Florida,Hamilton County,3,3,889,450,439
50,12,47,Florida,Hamilton County,3,4,919,523,396
50,12,47,Florida,Hamilton County,3,5,1101,775,326
50,12,47,Florida,Hamilton County,3,6,996,645,351
50,12,47,Florida,Hamilton County,3,7,1074,685,389
50,12,47,Florida,Hamilton County,3,8,1095,715,380
50,12,47,Florida,Hamilton County,3,9,1054,652,402
50,12,47,Florida,Hamilton County,3,10,1003,587,416
50,12,47,Florida,Hamilton County,3,11,852,475,377
50,12,47,Florida,Hamilton County,3,12,642,368,274
50,12,47,Florida,Hamilton County,3,13,548,280,268
50,12,47,Florida,Hamilton County,3,14,489,244,245
50,12,47,Florida,Hamilton County,3,15,366,176,190
50,12,47,Florida,Hamilton County,3,16,274,121,153
50,12,47,Florida,Hamilton County,3,17,195,81,114
50,12,47,Florida,Hamilton County,3,18,173,41,132
50,12,47,Florida,Hamilton County,4,0,13702,8016,5686
50,12,47,Florida,Hamilton County,4,1,844,438,406
50,12,47,Florida,Hamilton County,4,2,818,428,390
50,12,47,Florida,Hamilton County,4,3,877,433,444
50,12,47,Florida,Hamilton County,4,4,954,559,395
50,12,47,Florida,Hamilton County,4,5,1152,813,339
50,12,47,Florida,Hamilton County,4,6,1024,693,331
50,12,47,Florida,Hamilton County,4,7,1127,723,404
50,12,47,Florida,Hamilton County,4,8,1163,790,373
50,12,47,Florida,Hamilton County,4,9,1081,687,394
50,12,47,Florida,Hamilton County,4,10,1036,608,428
50,12,47,Florida,Hamilton County,4,11,888,503,385
50,12,47,Florida,Hamilton County,4,12,677,382,295
50,12,47,Florida,Hamilton County,4,13,563,285,278
50,12,47,Florida,Hamilton County,4,14,476,241,235
50,12,47,Florida,Hamilton County,4,15,366,182,184
50,12,47,Florida,Hamilton County,4,16,288,133,155
50,12,47,Florida,Hamilton County,4,17,192,76,116
50,12,47,Florida,Hamilton County,4,18,176,42,134
50,12,47,Florida,Hamilton County,5,0,13698,8064,5634
50,12,47,Florida,Hamilton County,5,1,825,430,395
50,12,47,Florida,Hamilton County,5,2,826,441,385
50,12,47,Florida,Hamilton County,5,3,846,418,428
50,12,47,Florida,Hamilton County,5,4,935,541,394
50,12,47,Florida,Hamilton County,5,5,1132,834,298
50,12,47,Florida,Hamilton County,5,6,1011,676,335
50,12,47,Florida,Hamilton County,5,7,1097,712,385
50,12,47,Florida,Hamilton County,5,8,1141,785,356
50,12,47,Florida,Hamilton County,5,9,1085,699,386
50,12,47,Florida,Hamilton County,5,10,1060,634,426
50,12,47,Florida,Hamilton County,5,11,879,493,386
50,12,47,Florida,Hamilton County,5,12,788,431,357
50,12,47,Florida,Hamilton County,5,13,561,285,276
50,12,47,Florida,Hamilton County,5,14,473,251,222
50,12,47,Florida,Hamilton County,5,15,378,179,199
50,12,47,Florida,Hamilton County,5,16,285,128,157
50,12,47,Florida,Hamilton County,5,17,206,80,126
50,12,47,Florida,Hamilton County,5,18,170,47,123
50,12,47,Florida,Hamilton County,6,0,13850,8182,5668
50,12,47,Florida,Hamilton County,6,1,833,433,400
50,12,47,Florida,Hamilton County,6,2,817,437,380
50,12,47,Florida,Hamilton County,6,3,833,418,415
50,12,47,Florida,Hamilton County,6,4,914,527,387
50,12,47,Florida,Hamilton County,6,5,1172,848,324
50,12,47,Florida,Hamilton County,6,6,1030,717,313
50,12,47,Florida,Hamilton County,6,7,1064,698,366
50,12,47,Florida,Hamilton County,6,8,1146,797,349
