SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,12,1,Florida,Alachua County,4,5,43729,20822,22907
50,12,1,Florida,Alachua County,4,6,21412,11073,10339
50,12,1,Florida,Alachua County,4,7,15934,8210,7724
50,12,1,Florida,Alachua County,4,8,12997,6578,6419
50,12,1,Florida,Alachua County,4,9,12790,6326,6464
50,12,1,Florida,Alachua County,4,10,13651,6517,7134
50,12,1,Florida,Alachua County,4,11,15051,7046,8005
50,12,1,Florida,Alachua County,4,12,14749,6914,7835
50,12,1,Florida,Alachua County,4,13,13154,6195,6959
50,12,1,Florida,Alachua County,4,14,9071,4383,4688
50,12,1,Florida,Alachua County,4,15,6273,2799,3474
50,12,1,Florida,Alachua County,4,16,4678,1981,2697
50,12,1,Florida,Alachua County,4,17,3757,1507,2250
50,12,1,Florida,Alachua County,4,18,3793,1301,2492
50,12,1,Florida,Alachua County,5,0,251520,121651,129869
50,12,1,Florida,Alachua County,5,1,13847,7114,6733
50,12,1,Florida,Alachua County,5,2,12023,6107,5916
50,12,1,Florida,Alachua County,5,3,11794,5986,5808
50,12,1,Florida,Alachua County,5,4,20623,9909,10714
50,12,1,Florida,Alachua County,5,5,44185,21171,23014
50,12,1,Florida,Alachua County,5,6,20986,10704,10282
50,12,1,Florida,Alachua County,5,7,16695,8516,8179
50,12,1,Florida,Alachua County,5,8,13093,6651,6442
50,12,1,Florida,Alachua County,5,9,12854,6293,6561
50,12,1,Florida,Alachua County,5,10,13160,6248,6912
50,12,1,Florida,Alachua County,5,11,14829,6997,7832
50,12,1,Florida,Alachua County,5,12,14879,6927,7952
50,12,1,Florida,Alachua County,5,13,13480,6311,7169
50,12,1,Florida,Alachua County,5,14,9929,4781,5148
50,12,1,Florida,Alachua County,5,15,6625,3002,3623
50,12,1,Florida,Alachua County,5,16,4786,2022,2764
50,12,1,Florida,Alachua County,5,17,3767,1517,2250
50,12,1,Florida,Alachua County,5,18,3965,1395,2570
50,12,1,Florida,Alachua County,6,0,252475,122063,130412
50,12,1,Florida,Alachua County,6,1,13833,7100,6733
50,12,1,Florida,Alachua County,6,2,12439,6332,6107
50,12,1,Florida,Alachua County,6,3,11779,5943,5836
50,12,1,Florida,Alachua County,6,4,20370,9743,10627
50,12,1,Florida,Alachua County,6,5,43886,21305,22581
50,12,1,Florida,Alachua County,6,6,20839,10393,10446
50,12,1,Florida,Alachua County,6,7,17075,8740,8335
50,12,1,Florida,Alachua County,6,8,13287,6681,6606
50,12,1,Florida,Alachua County,6,9,12737,6256,6481
50,12,1,Florida,Alachua County,6,10,12758,6143,6615
50,12,1,Florida,Alachua County,6,11,14369,6754,7615
50,12,1,Florida,Alachua County,6,12,15049,6993,8056
50,12,1,Florida,Alachua County,6,13,13636,6294,7342
50,12,1,Florida,Alachua County,6,14,10505,4994,5511
50,12,1,Florida,Alachua County,6,15,7163,3339,3824
50,12,1,Florida,Alachua County,6,16,4849,2068,2781
50,12,1,Florida,Alachua County,6,17,3828,1561,2267
50,12,1,Florida,Alachua County,6,18,4073,1424,2649
50,12,1,Florida,Alachua County,7,0,255456,123596,131860
50,12,1,Florida,Alachua County,7,1,14045,7205,6840
50,12,1,Florida,Alachua County,7,2,12729,6502,6227
50,12,1,Florida,Alachua County,7,3,11813,5974,5839
50,12,1,Florida,Alachua County,7,4,20473,9735,10738
50,12,1,Florida,Alachua County,7,5,43680,21307,22373
50,12,1,Florida,Alachua County,7,6,21140,10541,10599
50,12,1,Florida,Alachua County,7,7,17360,8864,8496
50,12,1,Florida,Alachua County,7,8,13675,6853,6822
50,12,1,Florida,Alachua County,7,9,12845,6343,6502
50,12,1,Florida,Alachua County,7,10,12603,6120,6483
50,12,1,Florida,Alachua County,7,11,14328,6703,7625
50,12,1,Florida,Alachua County,7,12,14879,6930,7949
50,12,1,Florida,Alachua County,7,13,13973,6436,7537
50,12,1,Florida,Alachua County,7,14,11192,5255,5937
50,12,1,Florida,Alachua County,7,15,7616,3577,4039
50,12,1,Florida,Alachua County,7,16,5123,2169,2954
50,12,1,Florida,Alachua County,7,17,3803,1592,2211
50,12,1,Florida,Alachua County,7,18,4179,1490,2689
50,12,1,Florida,Alachua County,8,0,259052,125383,133669
50,12,1,Florida,Alachua County,8,1,14223,7271,6952
50,12,1,Florida,Alachua County,8,2,12988,6673,6315
50,12,1,Florida,Alachua County,8,3,11917,6100,5817
50,12,1,Florida,Alachua County,8,4,20772,9779,10993
50,12,1,Florida,Alachua County,8,5,43150,21137,22013
50,12,1,Florida,Alachua County,8,6,22166,11084,11082
50,12,1,Florida,Alachua County,8,7,17485,8818,8667
50,12,1,Florida,Alachua County,8,8,14174,7125,7049
50,12,1,Florida,Alachua County,8,9,12954,6421,6533
50,12,1,Florida,Alachua County,8,10,12623,6148,6475
50,12,1,Florida,Alachua County,8,11,14088,6643,7445
50,12,1,Florida,Alachua County,8,12,14876,6804,8072
50,12,1,Florida,Alachua County,8,13,14164,6588,7576
50,12,1,Florida,Alachua County,8,14,11834,5530,6304
50,12,1,Florida,Alachua County,8,15,8168,3837,4331
50,12,1,Florida,Alachua County,8,16,5350,2278,3072
50,12,1,Florida,Alachua County,8,17,3809,1568,2241
50,12,1,Florida,Alachua County,8,18,4311,1579,2732
50,12,1,Florida,Alachua County,9,0,263959,127745,136214
50,12,1,Florida,Alachua County,9,1,14247,7201,7046
50,12,1,Florida,Alachua County,9,2,13516,6944,6572
50,12,1,Florida,Alachua County,9,3,12222,6259,5963
50,12,1,Florida,Alachua County,9,4,21540,10121,11419
50,12,1,Florida,Alachua County,9,5,42556,20949,21607
50,12,1,Florida,Alachua County,9,6,23351,11605,11746
50,12,1,Florida,Alachua County,9,7,17661,8911,8750
50,12,1,Florida,Alachua County,9,8,15044,7554,7490
50,12,1,Florida,Alachua County,9,9,12942,6390,6552
50,12,1,Florida,Alachua County,9,10,12958,6387,6571
50,12,1,Florida,Alachua County,9,11,13725,6477,7248
50,12,1,Florida,Alachua County,9,12,14931,6920,8011
50,12,1,Florida,Alachua County,9,13,14280,6557,7723
50,12,1,Florida,Alachua County,9,14,12545,5845,6700
50,12,1,Florida,Alachua County,9,15,8538,3998,4540
50,12,1,Florida,Alachua County,9,16,5675,2467,3208
50,12,1,Florida,Alachua County,9,17,3842,1555,2287
50,12,1,Florida,Alachua County,9,18,4386,1605,2781
50,12,1,Florida,Alachua County,10,0,266309,128758,137551
50,12,1,Florida,Alachua County,10,1,14048,7076,6972
50,12,1,Florida,Alachua County,10,2,13747,7029,6718
50,12,1,Florida,Alachua County,10,3,12433,6311,6122
50,12,1,Florida,Alachua County,10,4,21448,10117,11331
50,12,1,Florida,Alachua County,10,5,42015,20653,21362
50,12,1,Florida,Alachua County,10,6,23933,11935,11998
50,12,1,Florida,Alachua County,10,7,17757,8964,8793
50,12,1,Florida,Alachua County,10,8,15610,7804,7806
50,12,1,Florida,Alachua County,10,9,13168,6509,6659
50,12,1,Florida,Alachua County,10,10,13184,6460,6724
50,12,1,Florida,Alachua County,10,11,13362,6314,7048
50,12,1,Florida,Alachua County,10,12,14765,6901,7864
50,12,1,Florida,Alachua County,10,13,14385,6610,7775
50,12,1,Florida,Alachua County,10,14,12696,5810,6886
50,12,1,Florida,Alachua County,10,15,9369,4364,5005
50,12,1,Florida,Alachua County,10,16,6012,2669,3343
50,12,1,Florida,Alachua County,10,17,3934,1601,2333
50,12,1,Florida,Alachua County,10,18,4443,1631,2812
50,12,1,Florida,Alachua County,11,0,268851,129748,139103
50,12,1,Florida,Alachua County,11,1,14041,7076,6965
50,12,1,Florida,Alachua County,11,2,13888,7060,6828
50,12,1,Florida,Alachua County,11,3,12998,6646,6352
50,12,1,Florida,Alachua County,11,4,21341,10021,11320
50,12,1,Florida,Alachua County,11,5,41741,20422,21319
50,12,1,Florida,Alachua County,11,6,23903,11957,11946
50,12,1,Florida,Alachua County,11,7,18112,9025,9087
50,12,1,Florida,Alachua County,11,8,16079,8050,8029
50,12,1,Florida,Alachua County,11,9,13489,6613,6876
50,12,1,Florida,Alachua County,11,10,13197,6492,6705
50,12,1,Florida,Alachua County,11,11,13080,6253,6827
50,12,1,Florida,Alachua County,11,12,14622,6828,7794
50,12,1,Florida,Alachua County,11,13,14553,6647,7906
50,12,1,Florida,Alachua County,11,14,12942,5877,7065
50,12,1,Florida,Alachua County,11,15,9830,4517,5313
50,12,1,Florida,Alachua County,11,16,6484,2958,3526
50,12,1,Florida,Alachua County,11,17,4016,1647,2369
50,12,1,Florida,Alachua County,11,18,4535,1659,2876
50,12,1,Florida,Alachua County,12,0,269043,129680,139363
50,12,1,Florida,Alachua County,12,1,13818,6959,6859
50,12,1,Florida,Alachua County,12,2,13879,7073,6806
50,12,1,Florida,Alachua County,12,3,13213,6670,6543
50,12,1,Florida,Alachua County,12,4,21383,10094,11289
50,12,1,Florida,Alachua County,12,5,40970,19950,21020
50,12,1,Florida,Alachua County,12,6,23193,11601,11592
50,12,1,Florida,Alachua County,12,7,18554,9241,9313
50,12,1,Florida,Alachua County,12,8,16310,8233,8077
50,12,1,Florida,Alachua County,12,9,13812,6744,7068
50,12,1,Florida,Alachua County,12,10,13110,6476,6634
50,12,1,Florida,Alachua County,12,11,12776,6123,6653
50,12,1,Florida,Alachua County,12,12,14353,6692,7661
50,12,1,Florida,Alachua County,12,13,14400,6548,7852
50,12,1,Florida,Alachua County,12,14,13283,6027,7256
50,12,1,Florida,Alachua County,12,15,10365,4714,5651
50,12,1,Florida,Alachua County,12,16,6854,3161,3693
50,12,1,Florida,Alachua County,12,17,4227,1705,2522
50,12,1,Florida,Alachua County,12,18,4543,1669,2874
50,12,3,Florida,Baker County,1,0,27115,14160,12955
50,12,3,Florida,Baker County,1,1,1933,1004,929
50,12,3,Florida,Baker County,1,2,1991,998,993
50,12,3,Florida,Baker County,1,3,1962,1006,956
50,12,3,Florida,Baker County,1,4,1877,1006,871
50,12,3,Florida,Baker County,1,5,1766,966,800
50,12,3,Florida,Baker County,1,6,1893,1037,856
50,12,3,Florida,Baker County,1,7,1782,998,784
50,12,3,Florida,Baker County,1,8,1853,1031,822
50,12,3,Florida,Baker County,1,9,1931,1062,869
50,12,3,Florida,Baker County,1,10,2088,1150,938
50,12,3,Florida,Baker County,1,11,1930,975,955
50,12,3,Florida,Baker County,1,12,1692,853,839
50,12,3,Florida,Baker County,1,13,1461,713,748
50,12,3,Florida,Baker County,1,14,1063,538,525
50,12,3,Florida,Baker County,1,15,766,384,382
50,12,3,Florida,Baker County,1,16,520,225,295
50,12,3,Florida,Baker County,1,17,368,145,223
50,12,3,Florida,Baker County,1,18,239,69,170
50,12,3,Florida,Baker County,2,0,27115,14160,12955
50,12,3,Florida,Baker County,2,1,1933,1004,929
50,12,3,Florida,Baker County,2,2,1991,998,993
50,12,3,Florida,Baker County,2,3,1962,1006,956
50,12,3,Florida,Baker County,2,4,1877,1006,871
50,12,3,Florida,Baker County,2,5,1766,966,800
50,12,3,Florida,Baker County,2,6,1893,1037,856
50,12,3,Florida,Baker County,2,7,1782,998,784
50,12,3,Florida,Baker County,2,8,1853,1031,822
50,12,3,Florida,Baker County,2,9,1931,1062,869
50,12,3,Florida,Baker County,2,10,2088,1150,938
50,12,3,Florida,Baker County,2,11,1930,975,955
50,12,3,Florida,Baker County,2,12,1692,853,839
50,12,3,Florida,Baker County,2,13,1461,713,748
50,12,3,Florida,Baker County,2,14,1063,538,525
50,12,3,Florida,Baker County,2,15,766,384,382
50,12,3,Florida,Baker County,2,16,520,225,295
50,12,3,Florida,Baker County,2,17,368,145,223
50,12,3,Florida,Baker County,2,18,239,69,170
50,12,3,Florida,Baker County,3,0,27066,14146,12920
50,12,3,Florida,Baker County,3,1,1913,994,919
50,12,3,Florida,Baker County,3,2,1986,1001,985
50,12,3,Florida,Baker County,3,3,1971,1008,963
50,12,3,Florida,Baker County,3,4,1849,994,855
50,12,3,Florida,Baker County,3,5,1775,972,803
50,12,3,Florida,Baker County,3,6,1887,1038,849
50,12,3,Florida,Baker County,3,7,1772,985,787
50,12,3,Florida,Baker County,3,8,1843,1025,818
50,12,3,Florida,Baker County,3,9,1929,1063,866
50,12,3,Florida,Baker County,3,10,2075,1145,930
50,12,3,Florida,Baker County,3,11,1937,986,951
50,12,3,Florida,Baker County,3,12,1695,858,837
50,12,3,Florida,Baker County,3,13,1463,713,750
50,12,3,Florida,Baker County,3,14,1069,540,529
50,12,3,Florida,Baker County,3,15,775,387,388
50,12,3,Florida,Baker County,3,16,522,227,295
50,12,3,Florida,Baker County,3,17,362,140,222
50,12,3,Florida,Baker County,3,18,243,70,173
50,12,3,Florida,Baker County,4,0,27049,14118,12931
50,12,3,Florida,Baker County,4,1,1867,980,887
50,12,3,Florida,Baker County,4,2,1993,1022,971
50,12,3,Florida,Baker County,4,3,2014,1034,980
50,12,3,Florida,Baker County,4,4,1765,958,807
50,12,3,Florida,Baker County,4,5,1829,987,842
50,12,3,Florida,Baker County,4,6,1876,1048,828
50,12,3,Florida,Baker County,4,7,1782,962,820
50,12,3,Florida,Baker County,4,8,1801,994,807
50,12,3,Florida,Baker County,4,9,1915,1071,844
50,12,3,Florida,Baker County,4,10,1982,1091,891
50,12,3,Florida,Baker County,4,11,1946,1006,940
50,12,3,Florida,Baker County,4,12,1716,856,860
50,12,3,Florida,Baker County,4,13,1498,717,781
50,12,3,Florida,Baker County,4,14,1102,542,560
50,12,3,Florida,Baker County,4,15,797,389,408
50,12,3,Florida,Baker County,4,16,552,241,311
50,12,3,Florida,Baker County,4,17,346,137,209
50,12,3,Florida,Baker County,4,18,268,83,185
50,12,3,Florida,Baker County,5,0,27053,14116,12937
50,12,3,Florida,Baker County,5,1,1801,928,873
50,12,3,Florida,Baker County,5,2,1985,1014,971
50,12,3,Florida,Baker County,5,3,2029,1049,980
50,12,3,Florida,Baker County,5,4,1679,912,767
50,12,3,Florida,Baker County,5,5,1861,1018,843
50,12,3,Florida,Baker County,5,6,1855,1042,813
50,12,3,Florida,Baker County,5,7,1801,983,818
50,12,3,Florida,Baker County,5,8,1789,980,809
50,12,3,Florida,Baker County,5,9,1883,1033,850
50,12,3,Florida,Baker County,5,10,1947,1101,846
50,12,3,Florida,Baker County,5,11,1942,1003,939
50,12,3,Florida,Baker County,5,12,1722,847,875
50,12,3,Florida,Baker County,5,13,1529,749,780
50,12,3,Florida,Baker County,5,14,1177,575,602
50,12,3,Florida,Baker County,5,15,833,406,427
50,12,3,Florida,Baker County,5,16,576,243,333
50,12,3,Florida,Baker County,5,17,336,137,199
50,12,3,Florida,Baker County,5,18,308,96,212
50,12,3,Florida,Baker County,6,0,27009,14081,12928
50,12,3,Florida,Baker County,6,1,1707,860,847
50,12,3,Florida,Baker County,6,2,1935,1017,918
50,12,3,Florida,Baker County,6,3,2022,1007,1015
50,12,3,Florida,Baker County,6,4,1662,884,778
50,12,3,Florida,Baker County,6,5,1836,1002,834
50,12,3,Florida,Baker County,6,6,1908,1092,816
50,12,3,Florida,Baker County,6,7,1816,1000,816
50,12,3,Florida,Baker County,6,8,1731,950,781
50,12,3,Florida,Baker County,6,9,1871,1007,864
50,12,3,Florida,Baker County,6,10,1930,1107,823
50,12,3,Florida,Baker County,6,11,1953,1025,928
50,12,3,Florida,Baker County,6,12,1719,838,881
50,12,3,Florida,Baker County,6,13,1549,779,770
50,12,3,Florida,Baker County,6,14,1200,573,627
50,12,3,Florida,Baker County,6,15,896,439,457
50,12,3,Florida,Baker County,6,16,592,260,332
50,12,3,Florida,Baker County,6,17,369,143,226
50,12,3,Florida,Baker County,6,18,313,98,215
50,12,3,Florida,Baker County,7,0,27122,14122,13000
50,12,3,Florida,Baker County,7,1,1733,873,860
50,12,3,Florida,Baker County,7,2,1884,996,888
50,12,3,Florida,Baker County,7,3,1983,985,998
50,12,3,Florida,Baker County,7,4,1701,891,810
50,12,3,Florida,Baker County,7,5,1776,1011,765
50,12,3,Florida,Baker County,7,6,1938,1090,848
50,12,3,Florida,Baker County,7,7,1849,1001,848
50,12,3,Florida,Baker County,7,8,1731,949,782
50,12,3,Florida,Baker County,7,9,1832,1010,822
50,12,3,Florida,Baker County,7,10,1906,1056,850
50,12,3,Florida,Baker County,7,11,1978,1039,939
50,12,3,Florida,Baker County,7,12,1766,875,891
50,12,3,Florida,Baker County,7,13,1553,768,785
50,12,3,Florida,Baker County,7,14,1227,586,641
50,12,3,Florida,Baker County,7,15,917,435,482
50,12,3,Florida,Baker County,7,16,620,292,328
50,12,3,Florida,Baker County,7,17,404,159,245
50,12,3,Florida,Baker County,7,18,324,106,218
50,12,3,Florida,Baker County,8,0,27355,14295,13060
50,12,3,Florida,Baker County,8,1,1705,866,839
50,12,3,Florida,Baker County,8,2,1851,956,895
50,12,3,Florida,Baker County,8,3,1952,980,972
50,12,3,Florida,Baker County,8,4,1785,935,850
50,12,3,Florida,Baker County,8,5,1714,980,734
50,12,3,Florida,Baker County,8,6,2016,1163,853
50,12,3,Florida,Baker County,8,7,1861,1003,858
50,12,3,Florida,Baker County,8,8,1773,975,798
50,12,3,Florida,Baker County,8,9,1790,980,810
50,12,3,Florida,Baker County,8,10,1947,1105,842
50,12,3,Florida,Baker County,8,11,1924,1030,894
50,12,3,Florida,Baker County,8,12,1858,909,949
50,12,3,Florida,Baker County,8,13,1556,780,776
50,12,3,Florida,Baker County,8,14,1290,608,682
50,12,3,Florida,Baker County,8,15,926,445,481
50,12,3,Florida,Baker County,8,16,653,304,349
50,12,3,Florida,Baker County,8,17,434,175,259
50,12,3,Florida,Baker County,8,18,320,101,219
50,12,3,Florida,Baker County,9,0,27884,14641,13243
50,12,3,Florida,Baker County,9,1,1743,845,898
50,12,3,Florida,Baker County,9,2,1863,972,891
50,12,3,Florida,Baker County,9,3,1973,1013,960
50,12,3,Florida,Baker County,9,4,1818,932,886
50,12,3,Florida,Baker County,9,5,1699,986,713
50,12,3,Florida,Baker County,9,6,2169,1253,916
50,12,3,Florida,Baker County,9,7,1956,1085,871
50,12,3,Florida,Baker County,9,8,1827,1011,816
50,12,3,Florida,Baker County,9,9,1783,978,805
50,12,3,Florida,Baker County,9,10,1963,1093,870
50,12,3,Florida,Baker County,9,11,1868,1022,846
50,12,3,Florida,Baker County,9,12,1884,958,926
50,12,3,Florida,Baker County,9,13,1596,795,801
50,12,3,Florida,Baker County,9,14,1322,632,690
50,12,3,Florida,Baker County,9,15,958,460,498
50,12,3,Florida,Baker County,9,16,666,307,359
50,12,3,Florida,Baker County,9,17,461,186,275
50,12,3,Florida,Baker County,9,18,335,113,222
50,12,3,Florida,Baker County,10,0,28254,14874,13380
50,12,3,Florida,Baker County,10,1,1813,900,913
50,12,3,Florida,Baker County,10,2,1833,947,886
50,12,3,Florida,Baker County,10,3,1993,1027,966
50,12,3,Florida,Baker County,10,4,1805,940,865
50,12,3,Florida,Baker County,10,5,1659,973,686
50,12,3,Florida,Baker County,10,6,2228,1298,930
50,12,3,Florida,Baker County,10,7,2003,1115,888
50,12,3,Florida,Baker County,10,8,1883,1029,854
50,12,3,Florida,Baker County,10,9,1791,975,816
50,12,3,Florida,Baker County,10,10,2002,1112,890
50,12,3,Florida,Baker County,10,11,1885,1038,847
50,12,3,Florida,Baker County,10,12,1862,959,903
50,12,3,Florida,Baker County,10,13,1598,781,817
50,12,3,Florida,Baker County,10,14,1370,667,703
50,12,3,Florida,Baker County,10,15,1016,491,525
50,12,3,Florida,Baker County,10,16,685,304,381
50,12,3,Florida,Baker County,10,17,480,195,285
50,12,3,Florida,Baker County,10,18,348,123,225
50,12,3,Florida,Baker County,11,0,28353,14922,13431
50,12,3,Florida,Baker County,11,1,1783,895,888
50,12,3,Florida,Baker County,11,2,1848,957,891
50,12,3,Florida,Baker County,11,3,1929,989,940
50,12,3,Florida,Baker County,11,4,1830,938,892
50,12,3,Florida,Baker County,11,5,1655,985,670
50,12,3,Florida,Baker County,11,6,2242,1309,933
50,12,3,Florida,Baker County,11,7,2024,1132,892
50,12,3,Florida,Baker County,11,8,1892,1033,859
50,12,3,Florida,Baker County,11,9,1769,954,815
50,12,3,Florida,Baker County,11,10,1970,1098,872
50,12,3,Florida,Baker County,11,11,1884,1034,850
50,12,3,Florida,Baker County,11,12,1877,970,907
50,12,3,Florida,Baker County,11,13,1638,788,850
50,12,3,Florida,Baker County,11,14,1381,689,692
50,12,3,Florida,Baker County,11,15,1039,483,556
50,12,3,Florida,Baker County,11,16,739,331,408
50,12,3,Florida,Baker County,11,17,477,197,280
50,12,3,Florida,Baker County,11,18,376,140,236
50,12,3,Florida,Baker County,12,0,29210,15365,13845
50,12,3,Florida,Baker County,12,1,1810,888,922
50,12,3,Florida,Baker County,12,2,1976,1031,945
50,12,3,Florida,Baker County,12,3,1988,1048,940
50,12,3,Florida,Baker County,12,4,1830,919,911
50,12,3,Florida,Baker County,12,5,1741,1018,723
50,12,3,Florida,Baker County,12,6,2240,1331,909
50,12,3,Florida,Baker County,12,7,2135,1186,949
50,12,3,Florida,Baker County,12,8,2009,1079,930
50,12,3,Florida,Baker County,12,9,1854,1007,847
50,12,3,Florida,Baker County,12,10,1977,1133,844
50,12,3,Florida,Baker County,12,11,1896,999,897
50,12,3,Florida,Baker County,12,12,1925,1015,910
50,12,3,Florida,Baker County,12,13,1712,851,861
50,12,3,Florida,Baker County,12,14,1378,653,725
50,12,3,Florida,Baker County,12,15,1078,499,579
50,12,3,Florida,Baker County,12,16,751,329,422
50,12,3,Florida,Baker County,12,17,503,224,279
50,12,3,Florida,Baker County,12,18,407,155,252
50,12,5,Florida,Bay County,1,0,168852,83656,85196
50,12,5,Florida,Bay County,1,1,10633,5451,5182
50,12,5,Florida,Bay County,1,2,10014,4971,5043
50,12,5,Florida,Bay County,1,3,9993,5121,4872
50,12,5,Florida,Bay County,1,4,10889,5604,5285
50,12,5,Florida,Bay County,1,5,11624,5957,5667
50,12,5,Florida,Bay County,1,6,11754,6093,5661
50,12,5,Florida,Bay County,1,7,10396,5371,5025
50,12,5,Florida,Bay County,1,8,10322,5158,5164
50,12,5,Florida,Bay County,1,9,11259,5760,5499
50,12,5,Florida,Bay County,1,10,13579,6809,6770
50,12,5,Florida,Bay County,1,11,12929,6227,6702
50,12,5,Florida,Bay County,1,12,10925,5265,5660
50,12,5,Florida,Bay County,1,13,9976,4919,5057
50,12,5,Florida,Bay County,1,14,7731,3694,4037
50,12,5,Florida,Bay County,1,15,5947,2715,3232
50,12,5,Florida,Bay County,1,16,4617,2067,2550
50,12,5,Florida,Bay County,1,17,3430,1403,2027
50,12,5,Florida,Bay County,1,18,2834,1071,1763
50,12,5,Florida,Bay County,2,0,168850,83656,85194
50,12,5,Florida,Bay County,2,1,10633,5451,5182
50,12,5,Florida,Bay County,2,2,10014,4971,5043
50,12,5,Florida,Bay County,2,3,9993,5121,4872
50,12,5,Florida,Bay County,2,4,10890,5604,5286
50,12,5,Florida,Bay County,2,5,11625,5958,5667
50,12,5,Florida,Bay County,2,6,11754,6093,5661
50,12,5,Florida,Bay County,2,7,10396,5371,5025
50,12,5,Florida,Bay County,2,8,10322,5158,5164
50,12,5,Florida,Bay County,2,9,11259,5760,5499
50,12,5,Florida,Bay County,2,10,13579,6809,6770
50,12,5,Florida,Bay County,2,11,12927,6226,6701
50,12,5,Florida,Bay County,2,12,10925,5265,5660
50,12,5,Florida,Bay County,2,13,9978,4921,5057
50,12,5,Florida,Bay County,2,14,7731,3694,4037
50,12,5,Florida,Bay County,2,15,5946,2715,3231
50,12,5,Florida,Bay County,2,16,4616,2066,2550
50,12,5,Florida,Bay County,2,17,3428,1402,2026
50,12,5,Florida,Bay County,2,18,2834,1071,1763
50,12,5,Florida,Bay County,3,0,169206,83897,85309
50,12,5,Florida,Bay County,3,1,10625,5447,5178
50,12,5,Florida,Bay County,3,2,10039,5000,5039
50,12,5,Florida,Bay County,3,3,10008,5118,4890
50,12,5,Florida,Bay County,3,4,10723,5548,5175
50,12,5,Florida,Bay County,3,5,11767,6023,5744
50,12,5,Florida,Bay County,3,6,11820,6146,5674
