SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,6,21,California,Glenn County,2,6,1818,966,852
50,6,21,California,Glenn County,2,7,1692,860,832
50,6,21,California,Glenn County,2,8,1635,817,818
50,6,21,California,Glenn County,2,9,1708,869,839
50,6,21,California,Glenn County,2,10,1909,946,963
50,6,21,California,Glenn County,2,11,1926,960,966
50,6,21,California,Glenn County,2,12,1817,943,874
50,6,21,California,Glenn County,2,13,1434,738,696
50,6,21,California,Glenn County,2,14,1165,596,569
50,6,21,California,Glenn County,2,15,881,422,459
50,6,21,California,Glenn County,2,16,673,302,371
50,6,21,California,Glenn County,2,17,512,223,289
50,6,21,California,Glenn County,2,18,506,182,324
50,6,21,California,Glenn County,3,0,28127,14195,13932
50,6,21,California,Glenn County,3,1,2165,1108,1057
50,6,21,California,Glenn County,3,2,2117,1060,1057
50,6,21,California,Glenn County,3,3,2210,1147,1063
50,6,21,California,Glenn County,3,4,2150,1122,1028
50,6,21,California,Glenn County,3,5,1788,931,857
50,6,21,California,Glenn County,3,6,1798,951,847
50,6,21,California,Glenn County,3,7,1695,865,830
50,6,21,California,Glenn County,3,8,1628,811,817
50,6,21,California,Glenn County,3,9,1709,868,841
50,6,21,California,Glenn County,3,10,1897,943,954
50,6,21,California,Glenn County,3,11,1927,960,967
50,6,21,California,Glenn County,3,12,1826,943,883
50,6,21,California,Glenn County,3,13,1459,749,710
50,6,21,California,Glenn County,3,14,1162,592,570
50,6,21,California,Glenn County,3,15,893,433,460
50,6,21,California,Glenn County,3,16,673,303,370
50,6,21,California,Glenn County,3,17,515,223,292
50,6,21,California,Glenn County,3,18,515,186,329
50,6,21,California,Glenn County,4,0,28139,14210,13929
50,6,21,California,Glenn County,4,1,2165,1126,1039
50,6,21,California,Glenn County,4,2,2103,1071,1032
50,6,21,California,Glenn County,4,3,2161,1119,1042
50,6,21,California,Glenn County,4,4,2135,1113,1022
50,6,21,California,Glenn County,4,5,1830,955,875
50,6,21,California,Glenn County,4,6,1788,924,864
50,6,21,California,Glenn County,4,7,1717,886,831
50,6,21,California,Glenn County,4,8,1600,799,801
50,6,21,California,Glenn County,4,9,1660,829,831
50,6,21,California,Glenn County,4,10,1837,918,919
50,6,21,California,Glenn County,4,11,1920,966,954
50,6,21,California,Glenn County,4,12,1880,959,921
50,6,21,California,Glenn County,4,13,1546,791,755
50,6,21,California,Glenn County,4,14,1139,577,562
50,6,21,California,Glenn County,4,15,930,458,472
50,6,21,California,Glenn County,4,16,685,318,367
50,6,21,California,Glenn County,4,17,524,210,314
50,6,21,California,Glenn County,4,18,519,191,328
50,6,21,California,Glenn County,5,0,27851,14043,13808
50,6,21,California,Glenn County,5,1,2082,1074,1008
50,6,21,California,Glenn County,5,2,2083,1087,996
50,6,21,California,Glenn County,5,3,2111,1081,1030
50,6,21,California,Glenn County,5,4,2122,1108,1014
50,6,21,California,Glenn County,5,5,1813,935,878
50,6,21,California,Glenn County,5,6,1704,905,799
50,6,21,California,Glenn County,5,7,1741,876,865
50,6,21,California,Glenn County,5,8,1600,785,815
50,6,21,California,Glenn County,5,9,1586,796,790
50,6,21,California,Glenn County,5,10,1749,859,890
50,6,21,California,Glenn County,5,11,1911,973,938
50,6,21,California,Glenn County,5,12,1871,948,923
50,6,21,California,Glenn County,5,13,1587,799,788
50,6,21,California,Glenn County,5,14,1184,597,587
50,6,21,California,Glenn County,5,15,964,478,486
50,6,21,California,Glenn County,5,16,695,326,369
50,6,21,California,Glenn County,5,17,529,223,306
50,6,21,California,Glenn County,5,18,519,193,326
50,6,21,California,Glenn County,6,0,27809,14043,13766
50,6,21,California,Glenn County,6,1,2031,1048,983
50,6,21,California,Glenn County,6,2,2106,1097,1009
50,6,21,California,Glenn County,6,3,2064,1071,993
50,6,21,California,Glenn County,6,4,2085,1082,1003
50,6,21,California,Glenn County,6,5,1802,942,860
50,6,21,California,Glenn County,6,6,1735,910,825
50,6,21,California,Glenn County,6,7,1724,877,847
50,6,21,California,Glenn County,6,8,1607,788,819
50,6,21,California,Glenn County,6,9,1573,789,784
50,6,21,California,Glenn County,6,10,1661,818,843
50,6,21,California,Glenn County,6,11,1917,962,955
50,6,21,California,Glenn County,6,12,1895,959,936
50,6,21,California,Glenn County,6,13,1581,802,779
50,6,21,California,Glenn County,6,14,1215,628,587
50,6,21,California,Glenn County,6,15,1014,497,517
50,6,21,California,Glenn County,6,16,711,334,377
50,6,21,California,Glenn County,6,17,545,236,309
50,6,21,California,Glenn County,6,18,543,203,340
50,6,21,California,Glenn County,7,0,27831,14046,13785
50,6,21,California,Glenn County,7,1,2012,1068,944
50,6,21,California,Glenn County,7,2,2173,1118,1055
50,6,21,California,Glenn County,7,3,2014,1021,993
50,6,21,California,Glenn County,7,4,2101,1084,1017
50,6,21,California,Glenn County,7,5,1770,918,852
50,6,21,California,Glenn County,7,6,1789,922,867
50,6,21,California,Glenn County,7,7,1728,885,843
50,6,21,California,Glenn County,7,8,1620,812,808
50,6,21,California,Glenn County,7,9,1557,762,795
50,6,21,California,Glenn County,7,10,1564,803,761
50,6,21,California,Glenn County,7,11,1915,936,979
50,6,21,California,Glenn County,7,12,1863,941,922
50,6,21,California,Glenn County,7,13,1627,839,788
50,6,21,California,Glenn County,7,14,1258,632,626
50,6,21,California,Glenn County,7,15,1032,521,511
50,6,21,California,Glenn County,7,16,742,346,396
50,6,21,California,Glenn County,7,17,537,234,303
50,6,21,California,Glenn County,7,18,529,204,325
50,6,21,California,Glenn County,8,0,27753,13998,13755
50,6,21,California,Glenn County,8,1,1971,1042,929
50,6,21,California,Glenn County,8,2,2154,1100,1054
50,6,21,California,Glenn County,8,3,2053,1016,1037
50,6,21,California,Glenn County,8,4,2044,1058,986
50,6,21,California,Glenn County,8,5,1834,968,866
50,6,21,California,Glenn County,8,6,1741,895,846
50,6,21,California,Glenn County,8,7,1738,909,829
50,6,21,California,Glenn County,8,8,1644,811,833
50,6,21,California,Glenn County,8,9,1532,752,780
50,6,21,California,Glenn County,8,10,1539,792,747
50,6,21,California,Glenn County,8,11,1821,900,921
50,6,21,California,Glenn County,8,12,1858,928,930
50,6,21,California,Glenn County,8,13,1674,851,823
50,6,21,California,Glenn County,8,14,1312,668,644
50,6,21,California,Glenn County,8,15,1032,520,512
50,6,21,California,Glenn County,8,16,752,353,399
50,6,21,California,Glenn County,8,17,527,234,293
50,6,21,California,Glenn County,8,18,527,201,326
50,6,21,California,Glenn County,9,0,27840,14115,13725
50,6,21,California,Glenn County,9,1,1973,1025,948
50,6,21,California,Glenn County,9,2,2136,1128,1008
50,6,21,California,Glenn County,9,3,2048,1022,1026
50,6,21,California,Glenn County,9,4,2047,1066,981
50,6,21,California,Glenn County,9,5,1843,959,884
50,6,21,California,Glenn County,9,6,1791,932,859
50,6,21,California,Glenn County,9,7,1699,887,812
50,6,21,California,Glenn County,9,8,1678,839,839
50,6,21,California,Glenn County,9,9,1504,747,757
50,6,21,California,Glenn County,9,10,1532,786,746
50,6,21,California,Glenn County,9,11,1761,877,884
50,6,21,California,Glenn County,9,12,1826,923,903
50,6,21,California,Glenn County,9,13,1734,884,850
50,6,21,California,Glenn County,9,14,1401,703,698
50,6,21,California,Glenn County,9,15,1028,519,509
50,6,21,California,Glenn County,9,16,782,386,396
50,6,21,California,Glenn County,9,17,524,232,292
50,6,21,California,Glenn County,9,18,533,200,333
50,6,21,California,Glenn County,10,0,27926,14175,13751
50,6,21,California,Glenn County,10,1,2014,1058,956
50,6,21,California,Glenn County,10,2,2111,1101,1010
50,6,21,California,Glenn County,10,3,2106,1069,1037
50,6,21,California,Glenn County,10,4,1980,1023,957
50,6,21,California,Glenn County,10,5,1804,940,864
50,6,21,California,Glenn County,10,6,1867,982,885
50,6,21,California,Glenn County,10,7,1662,872,790
50,6,21,California,Glenn County,10,8,1739,882,857
50,6,21,California,Glenn County,10,9,1523,749,774
50,6,21,California,Glenn County,10,10,1500,771,729
50,6,21,California,Glenn County,10,11,1696,835,861
50,6,21,California,Glenn County,10,12,1842,951,891
50,6,21,California,Glenn County,10,13,1743,871,872
50,6,21,California,Glenn County,10,14,1406,705,701
50,6,21,California,Glenn County,10,15,1069,538,531
50,6,21,California,Glenn County,10,16,800,391,409
50,6,21,California,Glenn County,10,17,547,243,304
50,6,21,California,Glenn County,10,18,517,194,323
50,6,21,California,Glenn County,11,0,27967,14217,13750
50,6,21,California,Glenn County,11,1,2006,1062,944
50,6,21,California,Glenn County,11,2,2113,1108,1005
50,6,21,California,Glenn County,11,3,2183,1107,1076
50,6,21,California,Glenn County,11,4,1933,1008,925
50,6,21,California,Glenn County,11,5,1808,936,872
50,6,21,California,Glenn County,11,6,1871,992,879
50,6,21,California,Glenn County,11,7,1734,897,837
50,6,21,California,Glenn County,11,8,1723,876,847
50,6,21,California,Glenn County,11,9,1510,748,762
50,6,21,California,Glenn County,11,10,1520,779,741
50,6,21,California,Glenn County,11,11,1616,800,816
50,6,21,California,Glenn County,11,12,1824,926,898
50,6,21,California,Glenn County,11,13,1743,874,869
50,6,21,California,Glenn County,11,14,1416,721,695
50,6,21,California,Glenn County,11,15,1093,557,536
50,6,21,California,Glenn County,11,16,820,395,425
50,6,21,California,Glenn County,11,17,527,232,295
50,6,21,California,Glenn County,11,18,527,199,328
50,6,21,California,Glenn County,12,0,28393,14462,13931
50,6,21,California,Glenn County,12,1,1986,1054,932
50,6,21,California,Glenn County,12,2,2134,1137,997
50,6,21,California,Glenn County,12,3,2213,1120,1093
50,6,21,California,Glenn County,12,4,1972,1012,960
50,6,21,California,Glenn County,12,5,1856,968,888
50,6,21,California,Glenn County,12,6,1882,994,888
50,6,21,California,Glenn County,12,7,1841,972,869
50,6,21,California,Glenn County,12,8,1750,902,848
50,6,21,California,Glenn County,12,9,1555,797,758
50,6,21,California,Glenn County,12,10,1526,745,781
50,6,21,California,Glenn County,12,11,1556,798,758
50,6,21,California,Glenn County,12,12,1882,918,964
50,6,21,California,Glenn County,12,13,1764,883,881
50,6,21,California,Glenn County,12,14,1468,763,705
50,6,21,California,Glenn County,12,15,1109,550,559
50,6,21,California,Glenn County,12,16,841,412,429
50,6,21,California,Glenn County,12,17,544,244,300
50,6,21,California,Glenn County,12,18,514,193,321
50,6,23,California,Humboldt County,1,0,134623,67595,67028
50,6,23,California,Humboldt County,1,1,7738,3977,3761
50,6,23,California,Humboldt County,1,2,7324,3699,3625
50,6,23,California,Humboldt County,1,3,7242,3721,3521
50,6,23,California,Humboldt County,1,4,9531,4807,4724
50,6,23,California,Humboldt County,1,5,11878,6064,5814
50,6,23,California,Humboldt County,1,6,10743,5686,5057
50,6,23,California,Humboldt County,1,7,9252,4899,4353
50,6,23,California,Humboldt County,1,8,7989,4323,3666
50,6,23,California,Humboldt County,1,9,7079,3701,3378
50,6,23,California,Humboldt County,1,10,8771,4401,4370
50,6,23,California,Humboldt County,1,11,9978,4846,5132
50,6,23,California,Humboldt County,1,12,10339,5060,5279
50,6,23,California,Humboldt County,1,13,9034,4538,4496
50,6,23,California,Humboldt County,1,14,5691,2773,2918
50,6,23,California,Humboldt County,1,15,3980,1888,2092
50,6,23,California,Humboldt County,1,16,3040,1337,1703
50,6,23,California,Humboldt County,1,17,2449,1021,1428
50,6,23,California,Humboldt County,1,18,2565,854,1711
50,6,23,California,Humboldt County,2,0,134611,67589,67022
50,6,23,California,Humboldt County,2,1,7738,3977,3761
50,6,23,California,Humboldt County,2,2,7324,3699,3625
50,6,23,California,Humboldt County,2,3,7242,3721,3521
50,6,23,California,Humboldt County,2,4,9531,4807,4724
50,6,23,California,Humboldt County,2,5,11878,6064,5814
50,6,23,California,Humboldt County,2,6,10743,5686,5057
50,6,23,California,Humboldt County,2,7,9252,4899,4353
50,6,23,California,Humboldt County,2,8,7989,4323,3666
50,6,23,California,Humboldt County,2,9,7079,3701,3378
50,6,23,California,Humboldt County,2,10,8771,4401,4370
50,6,23,California,Humboldt County,2,11,9978,4846,5132
50,6,23,California,Humboldt County,2,12,10338,5060,5278
50,6,23,California,Humboldt County,2,13,9032,4536,4496
50,6,23,California,Humboldt County,2,14,5691,2773,2918
50,6,23,California,Humboldt County,2,15,3979,1888,2091
50,6,23,California,Humboldt County,2,16,3038,1335,1703
50,6,23,California,Humboldt County,2,17,2446,1020,1426
50,6,23,California,Humboldt County,2,18,2562,853,1709
50,6,23,California,Humboldt County,3,0,135009,67792,67217
50,6,23,California,Humboldt County,3,1,7737,3975,3762
50,6,23,California,Humboldt County,3,2,7330,3711,3619
50,6,23,California,Humboldt County,3,3,7234,3723,3511
50,6,23,California,Humboldt County,3,4,9635,4850,4785
50,6,23,California,Humboldt County,3,5,12141,6175,5966
50,6,23,California,Humboldt County,3,6,10606,5620,4986
50,6,23,California,Humboldt County,3,7,9376,4961,4415
50,6,23,California,Humboldt County,3,8,7988,4322,3666
50,6,23,California,Humboldt County,3,9,7130,3738,3392
50,6,23,California,Humboldt County,3,10,8641,4337,4304
50,6,23,California,Humboldt County,3,11,9899,4808,5091
50,6,23,California,Humboldt County,3,12,10345,5053,5292
50,6,23,California,Humboldt County,3,13,9148,4597,4551
50,6,23,California,Humboldt County,3,14,5755,2810,2945
50,6,23,California,Humboldt County,3,15,4019,1915,2104
50,6,23,California,Humboldt County,3,16,3013,1324,1689
50,6,23,California,Humboldt County,3,17,2446,1017,1429
50,6,23,California,Humboldt County,3,18,2566,856,1710
50,6,23,California,Humboldt County,4,0,135243,67846,67397
50,6,23,California,Humboldt County,4,1,7640,3932,3708
50,6,23,California,Humboldt County,4,2,7315,3753,3562
50,6,23,California,Humboldt County,4,3,7220,3705,3515
50,6,23,California,Humboldt County,4,4,9495,4807,4688
50,6,23,California,Humboldt County,4,5,12652,6304,6348
50,6,23,California,Humboldt County,4,6,9909,5265,4644
50,6,23,California,Humboldt County,4,7,9701,5080,4621
50,6,23,California,Humboldt County,4,8,8000,4315,3685
50,6,23,California,Humboldt County,4,9,7317,3872,3445
50,6,23,California,Humboldt County,4,10,8082,4067,4015
50,6,23,California,Humboldt County,4,11,9657,4714,4943
50,6,23,California,Humboldt County,4,12,10305,4987,5318
50,6,23,California,Humboldt County,4,13,9703,4877,4826
50,6,23,California,Humboldt County,4,14,5996,2935,3061
50,6,23,California,Humboldt County,4,15,4207,2040,2167
50,6,23,California,Humboldt County,4,16,2975,1305,1670
50,6,23,California,Humboldt County,4,17,2420,991,1429
50,6,23,California,Humboldt County,4,18,2649,897,1752
50,6,23,California,Humboldt County,5,0,134572,67351,67221
50,6,23,California,Humboldt County,5,1,7338,3741,3597
50,6,23,California,Humboldt County,5,2,7395,3775,3620
50,6,23,California,Humboldt County,5,3,7191,3666,3525
50,6,23,California,Humboldt County,5,4,9254,4671,4583
50,6,23,California,Humboldt County,5,5,13046,6456,6590
50,6,23,California,Humboldt County,5,6,9144,4840,4304
50,6,23,California,Humboldt County,5,7,9796,5134,4662
50,6,23,California,Humboldt County,5,8,8223,4398,3825
50,6,23,California,Humboldt County,5,9,7374,3948,3426
50,6,23,California,Humboldt County,5,10,7623,3828,3795
50,6,23,California,Humboldt County,5,11,9286,4551,4735
50,6,23,California,Humboldt County,5,12,10116,4859,5257
50,6,23,California,Humboldt County,5,13,9664,4786,4878
50,6,23,California,Humboldt County,5,14,6688,3318,3370
50,6,23,California,Humboldt County,5,15,4345,2120,2225
50,6,23,California,Humboldt County,5,16,3044,1375,1669
50,6,23,California,Humboldt County,5,17,2379,967,1412
50,6,23,California,Humboldt County,5,18,2666,918,1748
50,6,23,California,Humboldt County,6,0,134403,67164,67239
50,6,23,California,Humboldt County,6,1,7389,3757,3632
50,6,23,California,Humboldt County,6,2,7489,3826,3663
50,6,23,California,Humboldt County,6,3,7057,3577,3480
50,6,23,California,Humboldt County,6,4,9109,4587,4522
50,6,23,California,Humboldt County,6,5,13238,6491,6747
50,6,23,California,Humboldt County,6,6,8717,4599,4118
50,6,23,California,Humboldt County,6,7,9764,5110,4654
50,6,23,California,Humboldt County,6,8,8342,4465,3877
50,6,23,California,Humboldt County,6,9,7493,3987,3506
50,6,23,California,Humboldt County,6,10,7220,3643,3577
50,6,23,California,Humboldt County,6,11,9038,4463,4575
50,6,23,California,Humboldt County,6,12,9863,4761,5102
50,6,23,California,Humboldt County,6,13,9846,4783,5063
50,6,23,California,Humboldt County,6,14,7143,3576,3567
50,6,23,California,Humboldt County,6,15,4575,2224,2351
50,6,23,California,Humboldt County,6,16,3084,1417,1667
50,6,23,California,Humboldt County,6,17,2342,939,1403
50,6,23,California,Humboldt County,6,18,2694,959,1735
50,6,23,California,Humboldt County,7,0,134494,67210,67284
50,6,23,California,Humboldt County,7,1,7411,3781,3630
50,6,23,California,Humboldt County,7,2,7437,3844,3593
50,6,23,California,Humboldt County,7,3,7047,3536,3511
50,6,23,California,Humboldt County,7,4,8938,4496,4442
50,6,23,California,Humboldt County,7,5,13394,6610,6784
50,6,23,California,Humboldt County,7,6,8730,4615,4115
50,6,23,California,Humboldt County,7,7,9539,4948,4591
50,6,23,California,Humboldt County,7,8,8467,4473,3994
50,6,23,California,Humboldt County,7,9,7640,4027,3613
50,6,23,California,Humboldt County,7,10,6997,3580,3417
50,6,23,California,Humboldt County,7,11,8706,4330,4376
50,6,23,California,Humboldt County,7,12,9590,4625,4965
50,6,23,California,Humboldt County,7,13,9827,4752,5075
50,6,23,California,Humboldt County,7,14,7809,3861,3948
50,6,23,California,Humboldt County,7,15,4770,2303,2467
50,6,23,California,Humboldt County,7,16,3188,1490,1698
50,6,23,California,Humboldt County,7,17,2268,919,1349
50,6,23,California,Humboldt County,7,18,2736,1020,1716
50,6,23,California,Humboldt County,8,0,135102,67439,67663
50,6,23,California,Humboldt County,8,1,7481,3865,3616
50,6,23,California,Humboldt County,8,2,7393,3799,3594
50,6,23,California,Humboldt County,8,3,7148,3642,3506
50,6,23,California,Humboldt County,8,4,8839,4414,4425
50,6,23,California,Humboldt County,8,5,13273,6583,6690
50,6,23,California,Humboldt County,8,6,8899,4597,4302
50,6,23,California,Humboldt County,8,7,9265,4788,4477
50,6,23,California,Humboldt County,8,8,8778,4600,4178
50,6,23,California,Humboldt County,8,9,7728,4111,3617
50,6,23,California,Humboldt County,8,10,6968,3620,3348
50,6,23,California,Humboldt County,8,11,8279,4120,4159
50,6,23,California,Humboldt County,8,12,9476,4538,4938
50,6,23,California,Humboldt County,8,13,9749,4642,5107
50,6,23,California,Humboldt County,8,14,8462,4190,4272
50,6,23,California,Humboldt County,8,15,5041,2409,2632
50,6,23,California,Humboldt County,8,16,3349,1572,1777
50,6,23,California,Humboldt County,8,17,2242,948,1294
50,6,23,California,Humboldt County,8,18,2732,1001,1731
50,6,23,California,Humboldt County,9,0,136290,67998,68292
50,6,23,California,Humboldt County,9,1,7471,3885,3586
50,6,23,California,Humboldt County,9,2,7422,3787,3635
50,6,23,California,Humboldt County,9,3,7233,3693,3540
50,6,23,California,Humboldt County,9,4,8997,4478,4519
50,6,23,California,Humboldt County,9,5,13033,6450,6583
50,6,23,California,Humboldt County,9,6,9309,4795,4514
50,6,23,California,Humboldt County,9,7,9025,4683,4342
50,6,23,California,Humboldt County,9,8,9256,4804,4452
50,6,23,California,Humboldt County,9,9,7787,4147,3640
50,6,23,California,Humboldt County,9,10,7219,3793,3426
50,6,23,California,Humboldt County,9,11,7779,3858,3921
50,6,23,California,Humboldt County,9,12,9313,4488,4825
50,6,23,California,Humboldt County,9,13,9653,4581,5072
50,6,23,California,Humboldt County,9,14,8980,4399,4581
50,6,23,California,Humboldt County,9,15,5282,2530,2752
50,6,23,California,Humboldt County,9,16,3534,1687,1847
50,6,23,California,Humboldt County,9,17,2227,943,1284
50,6,23,California,Humboldt County,9,18,2770,997,1773
50,6,23,California,Humboldt County,10,0,136507,67987,68520
50,6,23,California,Humboldt County,10,1,7442,3854,3588
50,6,23,California,Humboldt County,10,2,7202,3667,3535
50,6,23,California,Humboldt County,10,3,7283,3725,3558
50,6,23,California,Humboldt County,10,4,8946,4453,4493
50,6,23,California,Humboldt County,10,5,12897,6391,6506
50,6,23,California,Humboldt County,10,6,9662,4941,4721
50,6,23,California,Humboldt County,10,7,8635,4489,4146
50,6,23,California,Humboldt County,10,8,9441,4866,4575
50,6,23,California,Humboldt County,10,9,8094,4308,3786
50,6,23,California,Humboldt County,10,10,7315,3846,3469
50,6,23,California,Humboldt County,10,11,7469,3710,3759
50,6,23,California,Humboldt County,10,12,8983,4352,4631
50,6,23,California,Humboldt County,10,13,9512,4478,5034
50,6,23,California,Humboldt County,10,14,8899,4293,4606
50,6,23,California,Humboldt County,10,15,6010,2916,3094
50,6,23,California,Humboldt County,10,16,3675,1732,1943
50,6,23,California,Humboldt County,10,17,2300,996,1304
50,6,23,California,Humboldt County,10,18,2742,970,1772
50,6,23,California,Humboldt County,11,0,136244,67786,68458
50,6,23,California,Humboldt County,11,1,7159,3702,3457
50,6,23,California,Humboldt County,11,2,7217,3692,3525
50,6,23,California,Humboldt County,11,3,7370,3768,3602
50,6,23,California,Humboldt County,11,4,8873,4423,4450
50,6,23,California,Humboldt County,11,5,12659,6249,6410
50,6,23,California,Humboldt County,11,6,9808,5039,4769
50,6,23,California,Humboldt County,11,7,8307,4278,4029
50,6,23,California,Humboldt County,11,8,9462,4866,4596
50,6,23,California,Humboldt County,11,9,8354,4410,3944
50,6,23,California,Humboldt County,11,10,7415,3911,3504
50,6,23,California,Humboldt County,11,11,7082,3541,3541
50,6,23,California,Humboldt County,11,12,8787,4260,4527
50,6,23,California,Humboldt County,11,13,9305,4417,4888
50,6,23,California,Humboldt County,11,14,9055,4288,4767
50,6,23,California,Humboldt County,11,15,6382,3084,3298
50,6,23,California,Humboldt County,11,16,3864,1825,2039
50,6,23,California,Humboldt County,11,17,2386,1054,1332
50,6,23,California,Humboldt County,11,18,2759,979,1780
50,6,23,California,Humboldt County,12,0,135558,67241,68317
50,6,23,California,Humboldt County,12,1,6922,3542,3380
50,6,23,California,Humboldt County,12,2,7174,3660,3514
50,6,23,California,Humboldt County,12,3,7284,3728,3556
50,6,23,California,Humboldt County,12,4,8787,4399,4388
50,6,23,California,Humboldt County,12,5,12493,6155,6338
50,6,23,California,Humboldt County,12,6,9831,4974,4857
50,6,23,California,Humboldt County,12,7,8286,4315,3971
50,6,23,California,Humboldt County,12,8,9125,4665,4460
50,6,23,California,Humboldt County,12,9,8450,4420,4030
50,6,23,California,Humboldt County,12,10,7583,3962,3621
50,6,23,California,Humboldt County,12,11,6943,3506,3437
50,6,23,California,Humboldt County,12,12,8423,4125,4298
50,6,23,California,Humboldt County,12,13,9068,4300,4768
50,6,23,California,Humboldt County,12,14,9002,4231,4771
50,6,23,California,Humboldt County,12,15,6935,3301,3634
50,6,23,California,Humboldt County,12,16,4034,1865,2169
50,6,23,California,Humboldt County,12,17,2448,1087,1361
50,6,23,California,Humboldt County,12,18,2770,1006,1764
50,6,25,California,Imperial County,1,0,174528,89646,84882
50,6,25,California,Imperial County,1,1,13526,6874,6652
50,6,25,California,Imperial County,1,2,13841,7028,6813
50,6,25,California,Imperial County,1,3,14536,7593,6943
50,6,25,California,Imperial County,1,4,15047,7721,7326
50,6,25,California,Imperial County,1,5,13188,7235,5953
50,6,25,California,Imperial County,1,6,12511,7042,5469
50,6,25,California,Imperial County,1,7,11686,6558,5128
50,6,25,California,Imperial County,1,8,11374,6069,5305
50,6,25,California,Imperial County,1,9,11567,6057,5510
50,6,25,California,Imperial County,1,10,11413,5750,5663
50,6,25,California,Imperial County,1,11,11084,5518,5566
50,6,25,California,Imperial County,1,12,9236,4440,4796
50,6,25,California,Imperial County,1,13,7367,3526,3841
50,6,25,California,Imperial County,1,14,5371,2452,2919
50,6,25,California,Imperial County,1,15,4420,2099,2321
50,6,25,California,Imperial County,1,16,3618,1631,1987
50,6,25,California,Imperial County,1,17,2738,1247,1491
50,6,25,California,Imperial County,1,18,2005,806,1199
50,6,25,California,Imperial County,2,0,174524,89645,84879
50,6,25,California,Imperial County,2,1,13525,6874,6651
50,6,25,California,Imperial County,2,2,13841,7028,6813
50,6,25,California,Imperial County,2,3,14536,7593,6943
50,6,25,California,Imperial County,2,4,15047,7721,7326
50,6,25,California,Imperial County,2,5,13188,7235,5953
50,6,25,California,Imperial County,2,6,12510,7042,5468
50,6,25,California,Imperial County,2,7,11686,6558,5128
50,6,25,California,Imperial County,2,8,11374,6069,5305
50,6,25,California,Imperial County,2,9,11567,6057,5510
50,6,25,California,Imperial County,2,10,11413,5750,5663
50,6,25,California,Imperial County,2,11,11083,5517,5566
50,6,25,California,Imperial County,2,12,9236,4440,4796
50,6,25,California,Imperial County,2,13,7366,3526,3840
50,6,25,California,Imperial County,2,14,5371,2452,2919
50,6,25,California,Imperial County,2,15,4420,2099,2321
50,6,25,California,Imperial County,2,16,3618,1631,1987
50,6,25,California,Imperial County,2,17,2738,1247,1491
50,6,25,California,Imperial County,2,18,2005,806,1199
50,6,25,California,Imperial County,3,0,174716,89652,85064
50,6,25,California,Imperial County,3,1,13585,6897,6688
50,6,25,California,Imperial County,3,2,13844,7014,6830
50,6,25,California,Imperial County,3,3,14494,7566,6928
50,6,25,California,Imperial County,3,4,14982,7685,7297
50,6,25,California,Imperial County,3,5,13347,7321,6026
50,6,25,California,Imperial County,3,6,12574,7062,5512
50,6,25,California,Imperial County,3,7,11705,6560,5145
50,6,25,California,Imperial County,3,8,11301,6009,5292
50,6,25,California,Imperial County,3,9,11522,6021,5501
50,6,25,California,Imperial County,3,10,11361,5725,5636
50,6,25,California,Imperial County,3,11,11023,5483,5540
50,6,25,California,Imperial County,3,12,9298,4459,4839
50,6,25,California,Imperial County,3,13,7422,3555,3867
50,6,25,California,Imperial County,3,14,5394,2469,2925
50,6,25,California,Imperial County,3,15,4425,2094,2331
50,6,25,California,Imperial County,3,16,3629,1646,1983
50,6,25,California,Imperial County,3,17,2757,1256,1501
50,6,25,California,Imperial County,3,18,2053,830,1223
50,6,25,California,Imperial County,4,0,175786,90216,85570
50,6,25,California,Imperial County,4,1,14029,7162,6867
50,6,25,California,Imperial County,4,2,13740,6914,6826
50,6,25,California,Imperial County,4,3,14305,7444,6861
50,6,25,California,Imperial County,4,4,14705,7584,7121
50,6,25,California,Imperial County,4,5,13921,7653,6268
50,6,25,California,Imperial County,4,6,12721,7190,5531
50,6,25,California,Imperial County,4,7,11853,6641,5212
50,6,25,California,Imperial County,4,8,11065,5854,5211
50,6,25,California,Imperial County,4,9,11388,5948,5440
50,6,25,California,Imperial County,4,10,11188,5641,5547
50,6,25,California,Imperial County,4,11,10814,5374,5440
50,6,25,California,Imperial County,4,12,9673,4646,5027
50,6,25,California,Imperial County,4,13,7712,3703,4009
50,6,25,California,Imperial County,4,14,5508,2541,2967
50,6,25,California,Imperial County,4,15,4475,2056,2419
50,6,25,California,Imperial County,4,16,3686,1695,1991
50,6,25,California,Imperial County,4,17,2813,1279,1534
50,6,25,California,Imperial County,4,18,2190,891,1299
50,6,25,California,Imperial County,5,0,176575,90625,85950
50,6,25,California,Imperial County,5,1,14371,7389,6982
50,6,25,California,Imperial County,5,2,13807,6880,6927
50,6,25,California,Imperial County,5,3,13970,7232,6738
50,6,25,California,Imperial County,5,4,14369,7455,6914
50,6,25,California,Imperial County,5,5,14298,7897,6401
50,6,25,California,Imperial County,5,6,12765,7217,5548
50,6,25,California,Imperial County,5,7,12076,6751,5325
50,6,25,California,Imperial County,5,8,11052,5907,5145
50,6,25,California,Imperial County,5,9,11108,5763,5345
50,6,25,California,Imperial County,5,10,10985,5558,5427
50,6,25,California,Imperial County,5,11,10800,5380,5420
50,6,25,California,Imperial County,5,12,9822,4691,5131
50,6,25,California,Imperial County,5,13,7806,3764,4042
